"id","source","pmid","pmcid","DOI","title","authorString","journalTitle","issue","journalVolume","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","luceneScore","tmAccessionTypeList","dbCrossReferenceList","dvcs"
"23849655","MED","23849655","PMC3720218","10.1186/1758-2946-5-34","A big data approach to the ultra-fast prediction of DFT-calculated bond energies.","Qu X, Latino DA, Aires-de-Sousa J.","J Cheminform",NA,"5","2013","1758-2946","34","journal article; research-article","Y","Y","Y","0","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23894571","MED","23894571","PMC3722108","10.1371/journal.pone.0069995","Transcriptome-wide identification and characterization of microRNAs from castor bean (Ricinus communis L.).","Xu W, Cui Q, Li F, Liu A.","PLoS One","7","8","2013","1932-6203","e69995","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","3","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23914989","MED","23914989","PMC3750580","10.1186/1471-2148-13-165","Horizontally transferred genes in the genome of Pacific white shrimp, Litopenaeus vannamei.","Yuan JB, Zhang XJ, Liu CZ, Wei JK, Li FH, Xiang JH.","BMC Evol Biol",NA,"13","2013","1471-2148","165","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","2","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23936416","MED","23936416","PMC3731352","10.1371/journal.pone.0070362","Different genetic associations of the IgE production among fetus, infancy and childhood.","Chang JC, Kuo HC, Hsu TY, Ou CY, Liu CA, Chuang H, Liang HM, Huang HW, Yang KD.","PLoS One","8","8","2013","1932-6203","e70362","journal article; research support, non-u.s. gov't; comparative study; research-article","Y","Y","Y","3","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23964682","MED","23964682","PMC3765735","10.1186/1471-2229-13-119","Next-generation sequencing-based mRNA and microRNA expression profiling analysis revealed pathways involved in the rapid growth of developing culms in Moso bamboo.","He CY, Cui K, Zhang JG, Duan AG, Zeng YF.","BMC Plant Biol",NA,"13","2013","1471-2229","119","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","6","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23968248","MED","23968248","PMC3765493","10.1186/1471-2164-14-571","Whole transcriptome RNA-Seq allelic expression in human brain.","Smith RM, Webb A, Papp AC, Newman LC, Handelman SK, Suhy A, Mascarenhas R, Oberdick J, Sadee W.","BMC Genomics",NA,"14","2013","1471-2164","571","journal article; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","Y","Y","Y","5","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23981585","MED","23981585","PMC3898828","10.1016/j.cmpb.2013.07.001","Evaluation of different distortion correction methods and interpolation techniques for an automated classification of celiac disease.","Gadermayr M, Liedlgruber M, Uhl A, VÃ©csei A.","Comput Methods Programs Biomed","3","112","2013","0169-2607","694-712","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"24010864","MED","24010864","PMC3847072","10.1186/1471-2164-14-605","Evidence for inter-specific recombination among the mitochondrial genomes of Fusarium species in the Gibberella fujikuroi complex.","Fourie G, van der Merwe NA, Wingfield BD, Bogale M, Tudzynski B, Wingfield MJ, Steenkamp ET.","BMC Genomics",NA,"14","2013","1471-2164","605","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","Y","N","Y","278.4226","gen","EMBLUNIPROT","sourceforge.net"
"24014874","MED","24014874","PMC3808317","10.1093/jxb/ert240","Genome-wide identification and characterization of cadmium-responsive microRNAs and their target genes in radish (Raphanus sativus L.) roots.","Xu L, Wang Y, Zhai L, Xu Y, Wang L, Zhu X, Gong Y, Yu R, Limera C, Liu L.","J Exp Bot","14","64","2013","0022-0957","4271-4287","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","4","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"24045641","MED","24045641","PMC3781835","10.1128/mbio.00592-13","Ecological patterns of nifH genes in four terrestrial climatic zones explored with targeted metagenomics using FrameBot, a new informatics tool.","Wang Q, Quensen JF 3rd, Fish JA, Lee TK, Sun Y, Tiedje JM, Cole JR.","MBio","5","4","2013","2150-7511","e00592-13","journal article; research support, non-u.s. gov't; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","Y","Y","Y","6","Y","Y","N","Y","N","278.4226",NA,NA,"sourceforge.net"
"24044642","MED","24044642","PMC3849097","10.1186/1471-2164-14-629","Genome-wide analysis of small RNAs reveals eight fiber elongation-related and 257 novel microRNAs in elongating cotton fiber cells.","Xue W, Wang Z, Du M, Liu Y, Liu JY.","BMC Genomics",NA,"14","2013","1471-2164","629","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"24019001","MED","24019001","PMC3908661","10.1038/ncomms3429","Non-invasive in vivo assessment of IDH1 mutational status in glioma.","Chaumeil MM, Larson PE, Yoshihara HA, Danforth OM, Vigneron DB, Nelson SJ, Pieper RO, Phillips JJ, Ronen SM.","Nat Commun",NA,"4","2013","2041-1723","2429","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","N","Y","Y","4","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"24345742","MED","24345742","PMC3870262","10.1128/mbio.00377-13","The epidemic of extended-spectrum-Î²-lactamase-producing Escherichia coli ST131 is driven by a single highly pathogenic subclone, H30-Rx.","Price LB, Johnson JR, Aziz M, Clabots C, Johnston B, Tchesnokova V, Nordstrom L, Billig M, Chattopadhyay S, Stegger M, Andersen PS, Pearson T, Riddell K, Rogers P, Scholes D, Kahl B, Keim P, Sokurenko EV.","MBio","6","4","2013","2150-7511","e00377-13","journal article; research support, non-u.s. gov't; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","Y","Y","Y","14","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23637705","MED","23637705","PMC3636526","10.3389/fgene.2013.00062","Use of the protein ontology for multi-faceted analysis of biological processes: a case study of the spindle checkpoint.","Ross KE, Arighi CN, Ren J, Natale DA, Huang H, Wu CH.","Front Genet",NA,"4","2013","1664-8021","62","journal article; research-article","Y","Y","Y","4","Y","Y","N","N","Y","278.4226","pfam",NA,"sourceforge.net"
"23617698","MED","23617698","PMC3660176","10.1186/1471-2164-14-273","Six novel Y chromosome genes in Anopheles mosquitoes discovered by independently sequencing males and females.","Hall AB, Qi Y, Timoshevskiy V, Sharakhova MV, Sharakhov IV, Tu Z.","BMC Genomics",NA,"14","2013","1471-2164","273","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","6","Y","Y","N","N","Y","278.4226","gen",NA,"sourceforge.net"
"23812976","MED","23812976","PMC3694663","10.1093/bioinformatics/btt234","Predicting drug-target interactions using restricted Boltzmann machines.","Wang Y, Zeng J.","Bioinformatics","13","29","2013","1367-4803","i126-34","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","2","Y","Y","N","N","Y","278.4226","sprot",NA,"sourceforge.net"
"23785485","MED","23785485","PMC3681936","10.1371/journal.pone.0066191","Computational tissue volume reconstruction of a peripheral nerve using high-resolution light-microscopy and reconstruct.","Gierthmuehlen M, Freiman TM, Haastert-Talini K, Mueller A, Kaminsky J, Stieglitz T, Plachta DT.","PLoS One","6","8","2013","1932-6203","e66191","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23231787","MED","23231787","PMC3585484","10.1136/jmedgenet-2012-101320","Hemizygous mutations in SNAP29 unmask autosomal recessive conditions and contribute to atypical findings in patients with 22q11.2DS.","McDonald-McGinn DM, Fahiminiya S, Revil T, Nowakowska BA, Suhl J, Bailey A, Mlynarski E, Lynch DR, Yan AC, Bilaniuk LT, Sullivan KE, Warren ST, Emanuel BS, Vermeesch JR, Zackai EH, Jerome-Majewska LA.","J Med Genet","2","50","2013","0022-2593","80-90","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","7","Y","Y","Y","N","N","278.4226",NA,"UNIPROT","sourceforge.net"
"23804557","MED","23804557","PMC3789560","10.1093/dnares/dst026","Development and characterization of simple sequence repeat markers providing genome-wide coverage and high resolution in maize.","Xu J, Liu L, Xu Y, Chen C, Rong T, Ali F, Zhou S, Wu F, Liu Y, Wang J, Cao M, Lu Y.","DNA Res","5","20","2013","1340-2838","497-509","journal article; validation studies; research support, non-u.s. gov't; research-article","Y","Y","Y","2","Y","Y","N","N","Y","278.4226","gen",NA,"sourceforge.net"
"23908642","MED","23908642","PMC3726864","10.3389/fpsyg.2013.00487","Emotional expression in music: contribution, linearity, and additivity of primary musical cues.","Eerola T, Friberg A, Bresin R.","Front Psychol",NA,"4","2013","1664-1078","487","journal article; research-article","Y","Y","Y","1","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23742949","MED","23742949","PMC3814887","10.1101/gr.154815.113","Network properties derived from deep sequencing of human B-cell receptor repertoires delineate B-cell populations.","Bashford-Rogers RJ, Palser AL, Huntly BJ, Rance R, Vassiliou GS, Follows GA, Kellam P.","Genome Res","11","23","2013","1088-9051","1874-1884","journal article; research support, non-u.s. gov't; research-article","N","Y","Y","11","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23372807","MED","23372807","PMC3555945","10.1371/journal.pone.0054985","Development and evaluation of SoySNP50K, a high-density genotyping array for soybean.","Song Q, Hyten DL, Jia G, Quigley CV, Fickus EW, Nelson RL, Cregan PB.","PLoS One","1","8","2013","1932-6203","e54985","evaluation studies; journal article; research support, u.s. gov't, non-p.h.s.; research-article","Y","Y","Y","19","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"24169405","MED","24169405","PMC3817407","10.1038/msb.2013.58","Design of orthogonal genetic switches based on a crosstalk map of Ïs, anti-Ïs, and promoters.","Rhodius VA, Segall-Shapiro TH, Sharon BD, Ghodasara A, Orlova E, Tabakh H, Burkhardt DH, Clancy K, Peterson TC, Gross CA, Voigt CA.","Mol Syst Biol",NA,"9","2013","1744-4292","702","journal article; research support, non-u.s. gov't; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","Y","Y","Y","10","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23324572","MED","23324572","PMC3553062","10.1186/1471-2164-14-9","Identification of miRNAs and their targets using high-throughput sequencing and degradome analysis in cytoplasmic male-sterile and its maintainer fertile lines of Brassica juncea.","Yang J, Liu X, Xu B, Zhao N, Yang X, Zhang M.","BMC Genomics",NA,"14","2013","1471-2164","9","journal article; research-article","Y","Y","Y","13","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23824492","MED","23824492","PMC3722350","10.1093/brain/awt165","Comparative semantic profiles in semantic dementia and Alzheimer's disease.","Libon DJ, Rascovsky K, Powers J, Irwin DJ, Boller A, Weinberg D, McMillan CT, Grossman M.","Brain","pt 8","136","2013","0006-8950","2497-2509","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","N","Y","Y","2","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23636946","MED","23636946","PMC3730098","10.1101/gr.155408.113","Social insect genomes exhibit dramatic evolution in gene composition and regulation while preserving regulatory features linked to sociality.","Simola DF, Wissler L, Donahue G, Waterhouse RM, Helmkampf M, Roux J, Nygaard S, Glastad KM, Hagen DE, Viljakainen L, Reese JT, Hunt BG, Graur D, Elhaik E, Kriventseva EV, Wen J, Parker BJ, Cash E, Privman E, Childers CP, MuÃ±oz-Torres MC, Boomsma JJ, Bornberg-Bauer E, Currie CR, Elsik CG, Suen G, Goodisman MA, Keller L, Liebig J, Rawls A, Reinberg D, Smith CD, Smith CR, Tsutsui N, Wurm Y, Zdobnov EM, Berger SL, Gadau J.","Genome Res","8","23","2013","1088-9051","1235-1247","journal article; research support, non-u.s. gov't; research support, u.s. gov't, non-p.h.s.; research support, u.s. gov't, p.h.s.; research-article","N","Y","Y","15","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23725562","MED","23725562","PMC3691627","10.1186/1471-2156-14-46","Fine mapping of fatness QTL on porcine chromosome X and analyses of three positional candidate genes.","Ma J, Gilbert H, Iannuccelli N, Duan Y, Guo B, Huang W, Ma H, Riquet J, Bidanel JP, Huang L, Milan D.","BMC Genet",NA,"14","2013","1471-2156","46","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","N","N","Y","278.4226","gen",NA,"sourceforge.net"
"23188256","MED","23188256","PMC3615129","10.1007/s10237-012-0455-y","Scleral anisotropy and its effects on the mechanical response of the optic nerve head.","Coudrillier B, Boote C, Quigley HA, Nguyen TD.","Biomech Model Mechanobiol","5","12","2013","1617-7959","941-963","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","N","Y","N","3","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23382961","MED","23382961","PMC3557298","10.1371/journal.pone.0054762","mRNA-seq analysis of the Gossypium arboreum transcriptome reveals tissue selective signaling in response to water stress during seedling stage.","Zhang X, Yao D, Wang Q, Xu W, Wei Q, Wang C, Liu C, Zhang C, Yan H, Ling Y, Su Z, Li F.","PLoS One","1","8","2013","1932-6203","e54762","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","4","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23290073","MED","23290073","PMC3542459","10.1016/j.ajhg.2012.12.005","Deep whole-genome sequencing of 100 southeast Asian Malays.","Wong LP, Ong RT, Poh WT, Liu X, Chen P, Li R, Lam KK, Pillai NE, Sim KS, Xu H, Sim NL, Teo SM, Foo JN, Tan LW, Lim Y, Koo SH, Gan LS, Cheng CY, Wee S, Yap EP, Ng PC, Lim WY, Soong R, Wenk MR, Aung T, Wong TY, Khor CC, Little P, Chia KS, Teo YY.","Am J Hum Genet","1","92","2013","0002-9297","52-66","journal article; research support, non-u.s. gov't; research-article","N","Y","Y","13","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"24065928","MED","24065928","PMC3770922","10.3389/fpsyt.2013.00103","Neural Responses during Social and Self-Knowledge Tasks in Bulimia Nervosa.","McAdams CJ, Krawczyk DC.","Front Psychiatry",NA,"4","2013","1664-0640","103","journal article; research-article","Y","Y","Y","0","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"24564169","MED","24564169","PMC3846878","10.1186/1471-2105-14-s11-s1","Computational tools for copy number variation (CNV) detection using next-generation sequencing data: features and perspectives.","Zhao M, Wang Q, Wang Q, Jia P, Zhao Z.","BMC Bioinformatics","Suppl 11","14 Suppl 11","2013","1471-2105","s1","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","4","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"24120142","MED","24120142","PMC3910500","10.1016/j.cell.2013.09.034","The somatic genomic landscape of glioblastoma.","Brennan CW, Verhaak RG, McKenna A, Campos B, Noushmehr H, Salama SR, Zheng S, Chakravarty D, Sanborn JZ, Berman SH, Beroukhim R, Bernard B, Wu CJ, Genovese G, Shmulevich I, Barnholtz-Sloan J, Zou L, Vegesna R, Shukla SA, Ciriello G, Yung WK, Zhang W, Sougnez C, Mikkelsen T, Aldape K, Bigner DD, Van Meir EG, Prados M, Sloan A, Black KL, Eschbacher J, Finocchiaro G, Friedman W, Andrews DW, Guha A, Iacocca M, O'Neill BP, Foltz G, Myers J, Weisenberger DJ, Penny R, Kucherlapati R, Perou CM, Hayes DN, Gibbs R, Marra M, Mills GB, Lander E, Spellman P, Wilson R, Sander C, Weinstein J, Meyerson M, Gabriel S, Laird PW, Haussler D, Getz G, Chin L, TCGA Research Network.","Cell","2","155","2013","0092-8674","462-477","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","N","Y","N","97","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23874188","MED","23874188","PMC3708865","10.1371/journal.pcbi.1003147","Dynamics of SIN asymmetry establishment.","Bajpai A, Feoktistova A, Chen JS, McCollum D, Sato M, Carazo-Salas RE, Gould KL, CsikÃ¡sz-Nagy A.","PLoS Comput Biol","7","9","2013","1553-734x","e1003147","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","2","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23405110","MED","23405110","PMC3566124","10.1371/journal.pone.0055045","The Janthinobacterium sp. HH01 genome encodes a homologue of the V. cholerae CqsA and L. pneumophila LqsA autoinducer synthases.","Hornung C, Poehlein A, Haack FS, Schmidt M, Dierking K, Pohlen A, Schulenburg H, Blokesch M, Plener L, Jung K, Bonge A, Krohn-Molt I, Utpatel C, Timmermann G, Spieck E, Pommerening-RÃ¶ser A, Bode E, Bode HB, Daniel R, Schmeisser C, Streit WR.","PLoS One","2","8","2013","1932-6203","e55045","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","4","Y","Y","Y","N","N","278.4226",NA,"EMBLUNIPROT","sourceforge.net"
"23441228","MED","23441228","PMC3575511","10.1371/journal.pone.0056984","Downregulation of carbonic anhydrase IX promotes Col10a1 expression in chondrocytes.","Maruyama T, Miyamoto Y, Yamamoto G, Yamada A, Yoshimura K, Suzawa T, Takami M, Akiyama T, Hoshino M, Iwasa F, Ikumi N, Tachikawa T, Mishima K, Baba K, Kamijo R.","PLoS One","2","8","2013","1932-6203","e56984","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","Y","N","Y","278.4226","gen","UNIPROT","sourceforge.net"
"24160180","MED","24160180","PMC4008310","10.1186/1471-2164-14-732","Codon usage patterns in Chinese bayberry (Myrica rubra) based on RNA-Seq data.","Feng C, Xu CJ, Wang Y, Liu WL, Yin XR, Li X, Chen M, Chen KS.","BMC Genomics",NA,"14","2013","1471-2164","732","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","2","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23563689","MED","23563689","PMC3633104","10.1038/ni.2572","Satb1 regulates the self-renewal of hematopoietic stem cells by promoting quiescence and repressing differentiation commitment.","Will B, Vogler TO, Bartholdy B, Garrett-Bakelman F, Mayer J, Barreyro L, Pandolfi A, Todorova TI, Okoye-Okafor UC, Stanley RF, Bhagat TD, Verma A, Figueroa ME, Melnick A, Roth M, Steidl U.","Nat Immunol","5","14","2013","1529-2908","437-445","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","10","Y","Y","Y","N","N","278.4226",NA,"UNIPROTARXPR","sourceforge.net"
"23829473","MED","23829473","PMC3726280","10.1186/1471-2164-14-451","Genome sequencing and comparative genomics of honey bee microsporidia, Nosema apis reveal novel insights into host-parasite interactions.","Chen Yp, Pettis JS, Zhao Y, Liu X, Tallon LJ, Sadzewicz LD, Li R, Zheng H, Huang S, Zhang X, Hamilton MC, Pernal SF, Melathopoulos AP, Yan X, Evans JD.","BMC Genomics",NA,"14","2013","1471-2164","451","journal article; comparative study; research-article","Y","Y","Y","4","Y","Y","Y","N","N","278.4226",NA,"EMBLUNIPROT","sourceforge.net"
"23724777","MED","23724777","PMC3680222","10.1186/1471-2164-14-366","Pan-genome analysis of the emerging foodborne pathogen Cronobacter spp. suggests a species-level bidirectional divergence driven by niche adaptation.","Grim CJ, Kotewicz ML, Power KA, Gopinath G, Franco AA, Jarvis KG, Yan QQ, Jackson SA, Sathyamoorthy V, Hu L, Pagotto F, Iversen C, Lehner A, Stephan R, Fanning S, Tall BD.","BMC Genomics",NA,"14","2013","1471-2164","366","journal article; research support, u.s. gov't, p.h.s.; research-article","Y","Y","Y","6","Y","Y","Y","N","Y","278.4226","gen","EMBL","sourceforge.net"
"24158624","MED","24158624","PMC3845640","10.1093/gbe/evt159","Phylogenetic diversity of the enteric pathogen Salmonella enterica subsp. enterica inferred from genome-wide reference-free SNP characters.","Timme RE, Pettengill JB, Allard MW, Strain E, Barrangou R, Wehnes C, Van Kessel JS, Karns JS, Musser SM, Brown EW.","Genome Biol Evol","11","5","2013","1759-6653","2109-2123","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","7","Y","Y","Y","N","Y","278.4226","gen","EMBLUNIPROT","sourceforge.net"
"23389107","MED","23389107","PMC3660685","10.1038/ismej.2013.8","Bacterial growth at -15 Â°C; molecular insights from the permafrost bacterium Planococcus halocryophilus Or1.","Mykytczuk NC, Foote SJ, Omelon CR, Southam G, Greer CW, Whyte LG.","ISME J","6","7","2013","1751-7362","1211-1226","journal article; research support, non-u.s. gov't; research-article","N","Y","Y","11","Y","Y","Y","N","N","278.4226",NA,"EMBLUNIPROT","sourceforge.net"
"23667507","MED","23667507","PMC3646847","10.1371/journal.pone.0062681","Sexual dimorphism floral microRNA profiling and target gene expression in andromonoecious poplar (Populus tomentosa).","Song Y, Ma K, Ci D, Zhang Z, Zhang D.","PLoS One","5","8","2013","1932-6203","e62681","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","Y","N","Y","278.4226","gen","EMBLUNIPROT","sourceforge.net"
"24097067","MED","24097067","PMC3867192","10.1038/ng.2792","Variants at multiple loci implicated in both innate and adaptive immune responses are associated with SjÃ¶gren's syndrome.","Lessard CJ, Li H, Adrianto I, Ice JA, Rasmussen A, Grundahl KM, Kelly JA, Dozmorov MG, Miceli-Richard C, Bowman S, Lester S, Eriksson P, Eloranta ML, Brun JG, GÃ¸ransson LG, Harboe E, Guthridge JM, Kaufman KM, KvarnstrÃ¶m M, Jazebi H, Cunninghame Graham DS, Grandits ME, Nazmul-Hossain AN, Patel K, Adler AJ, Maier-Moore JS, Farris AD, Brennan MT, Lessard JA, Chodosh J, Gopalakrishnan R, Hefner KS, Houston GD, Huang AJ, Hughes PJ, Lewis DM, Radfar L, Rohrer MD, Stone DU, Wren JD, Vyse TJ, Gaffney PM, James JA, Omdal R, Wahren-Herlenius M, Illei GG, Witte T, Jonsson R, Rischmueller M, RÃ¶nnblom L, Nordmark G, Ng WF, UK Primary SjÃ¶gren's Syndrome Registry, Mariette X, Anaya JM, Rhodus NL, Segal BM, Scofield RH, Montgomery CG, Harley JB, Sivils KL.","Nat Genet","11","45","2013","1061-4036","1284-1292","journal article; research support, non-u.s. gov't; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research support, n.i.h., intramural; research-article","Y","Y","Y","26","Y","Y","N","N","Y","278.4226","refsnp",NA,"sourceforge.net"
"23408875","MED","23408875","PMC3567135","10.1371/journal.pcbi.1002854","Getting more out of biomedical documents with GATE's full lifecycle open source text analytics.","Cunningham H, Tablan V, Roberts A, Bontcheva K.","PLoS Comput Biol","2","9","2013","1553-734x","e1002854","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","4","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23221579","MED","23221579","PMC3522138","10.3945/ajcn.112.042267","Long-chain PUFA supplementation in rural African infants: a randomized controlled trial of effects on gut integrity, growth, and cognitive development.","van der Merwe LF, Moore SE, Fulford AJ, Halliday KE, Drammeh S, Young S, Prentice AM.","Am J Clin Nutr","1","97","2013","0002-9165","45-57","journal article; randomized controlled trial; research support, non-u.s. gov't; research-article","Y","Y","Y","9","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"24261882","MED","24261882","PMC4222613","10.1186/1752-0509-7-130","RaTrav: a tool for calculating mean first-passage times on biochemical networks.","Torchala M, Chelminiak P, Kurzynski M, Bates PA.","BMC Syst Biol",NA,"7","2013","1752-0509","130","journal article; research support, non-u.s. gov't; product-review","Y","Y","N","0","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23527279","MED","23527279","PMC3602374","10.1371/journal.pone.0059861","Photophysiological and photosynthetic complex changes during iron starvation in Synechocystis sp. PCC 6803 and Synechococcus elongatus PCC 7942.","Fraser JM, Tulk SE, Jeans JA, Campbell DA, Bibby TS, Cockshutt AM.","PLoS One","3","8","2013","1932-6203","e59861","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","N","N","N","278.4226",NA,NA,"sourceforge.net"
"23518616","MED","23518616","PMC3601253","10.1186/2193-1801-2-21","Large-scale solar magnetic field mapping: I.","Schatten KH.","Springerplus","1","2","2013","2193-1801","21","journal article; research-article","Y","Y","Y","0","Y","Y","N","N","N","278.4125",NA,NA,"sourceforge.net"
"23563482","MED","23563482","PMC3675998","10.1128/ec.00069-13","Comparative transcriptomics of infectious spores from the fungal pathogen Histoplasma capsulatum reveals a core set of transcripts that specify infectious and pathogenic states.","Inglis DO, Voorhies M, Hocking Murray DR, Sil A.","Eukaryot Cell","6","12","2013","1535-9778","828-852","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; comparative study; research-article","N","Y","Y","3","Y","Y","Y","N","N","278.2213",NA,"ARXPR","sourceforge.net"
"24386196","MED","24386196","PMC3875467","10.1371/journal.pone.0083418","Comparative genomics analysis of Streptococcus isolates from the human small intestine reveals their adaptation to a highly dynamic ecosystem.","Van den Bogert B, Boekhorst J, Herrmann R, Smid EJ, Zoetendal EG, Kleerebezem M.","PLoS One","12","8","2013","1932-6203","e83418","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"24022750","MED","24022750","PMC3815055","10.1534/g3.113.008227","Genomic prediction in maize breeding populations with genotyping-by-sequencing.","Crossa J, Beyene Y, Kassa S, PÃ©rez P, Hickey JM, Chen C, de los Campos G, BurgueÃ±o J, Windhausen VS, Buckler E, Jannink JL, Lopez Cruz MA, Babu R.","G3 (Bethesda)","11","3","2013","2160-1836","1903-1926","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","7","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"24070402","MED","24070402","PMC3850549","10.1186/1471-2105-14-285","Using PPI network autocorrelation in hierarchical multi-label classification trees for gene function prediction.","Stojanova D, Ceci M, Malerba D, Dzeroski S.","BMC Bioinformatics",NA,"14","2013","1471-2105","285","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"24116097","MED","24116097","PMC3792127","10.1371/journal.pone.0076211","Sulfamethoxazole induces a switch mechanism in T cell receptors containing TCRVÎ²20-1, altering pHLA recognition.","Watkins S, Pichler WJ.","PLoS One","10","8","2013","1932-6203","e76211","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","Y","278.2213","pdb",NA,"sourceforge.net"
"24098335","MED","24098335","PMC3788074","10.1371/journal.pone.0074183","High-throughput RNA sequencing of pseudomonas-infected Arabidopsis reveals hidden transcriptome complexity and novel splice variants.","Howard BE, Hu Q, Babaoglu AC, Chandra M, Borghi M, Tan X, He L, Winter-Sederoff H, Gassmann W, Veronese P, Heber S.","PLoS One","10","8","2013","1932-6203","e74183","journal article; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","Y","Y","Y","3","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
"24312166","MED","24312166","PMC3842312","10.1371/journal.pone.0077196","Neural correlates of emotional personality: a structural and functional magnetic resonance imaging study.","Koelsch S, Skouras S, Jentschke S.","PLoS One","11","8","2013","1932-6203","e77196","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","2","Y","Y","N","N","N","278.2213",NA,NA,"sourceforge.net"
