"ext_id","pmid","DOI","out"
"PMC4156415",25191865,"10.1371/journal.pone.0106863","http://sourceforge.net/projects/mdr/"
"PMC4156418",25192015,"10.1371/journal.pone.0106795","http://code.google.com/p/cutadapt/"
"PMC4156418",25192015,"10.1371/journal.pone.0106795","http://bowtie-bio.sourceforge.net/bowtie2/index.shtml"
"PMC4156431",25192442,"10.1371/journal.pone.0107238","https://github.com/neuropil/ImageBWconvert/"
"PMC4156431",25192442,"10.1371/journal.pone.0107238","https://github.com/neuropil/ROIImageAnalysis/"
"PMC4156645",25128405,"10.1186/1471-2164-15-682","http://code.google.com/p/cutadapt/"
"PMC4157228",25202338,"10.1186/1751-0473-9-19","http://sourceforge.net/projects/ec2kegg/"
"PMC4157293",25210663,"10.7717/peerj.559","https://github.com/lh3/wgsim"
"PMC4157772",25198695,"10.1371/journal.pone.0106116","http://sourceforge.net/projects/mira-assembler/"
"PMC4157796",25198709,"10.1371/journal.pone.0106736","https://sourceforge.net/projects/mireap/"
"PMC4158272",25221627,"10.1186/s13321-014-0040-8","https://github.com/chembl/chembl_literature_classifier"
"PMC4159005",25062922,"10.1093/gbe/evu155","http://transposonpsi.sourceforge.net/"
"PMC4159005",25062922,"10.1093/gbe/evu155","https://github.com/ocisse/Pneumocystis_comparative"
"PMC4159011",25106622,"10.1093/gbe/evu169","https://github.com/DittmarLab/HGTector"
"PMC4159037",24964811,"10.1264/jsme2.me13132","http://sourceforge.net/"
"PMC4159234",25203398,"10.1371/journal.pone.0106900","http://trinityrnaseq.sourceforge.net/"
"PMC4159234",25203398,"10.1371/journal.pone.0106900","http://code.google.com/p/msatcommander/"
"PMC4159848",25196521,"10.3390/ijms150814234","https://github.com/YuzhenYe/DGRscan"
"PMC4159855",25196437,"10.3390/ijms150814364","http://code.google.com/p/ea-utils"
"PMC4160099",25209025,"10.1093/database/bau084","https://code.google.com/p/rainbow-nlp/"
"PMC4161049",25309483,"10.3389/fpsyg.2014.01018","http://sourceforge.net/projects/x-word/"
"PMC4161401",25210731,"10.1371/journal.pone.0107087","http://sourceforge.net/projects/genosight"
"PMC4161967",25212999,"10.1038/srep06344","http://sourceforge.net/projects/pymol/"
"PMC4161983",25225633,"10.1016/j.pacs.2014.07.001","http://sourceforge.net/projects/amide/"
"PMC4162418",25309417,"10.3389/fninf.2014.00074","https://code.google.com/p/incf-dai/"
"PMC4162418",25309417,"10.3389/fninf.2014.00074","http://sourceforge.net/projects/geoportal/"
"PMC4162418",25309417,"10.3389/fninf.2014.00074","http://code.google.com/p/incf-dai/wiki/HowToCreateAHub"
"PMC4162418",25309417,"10.3389/fninf.2014.00074","http://code.google.com/p/incf-dai"
"PMC4162509",25232468,"10.12688/f1000research.4784.1","https://bitbucket.org/biovizleuven/dendsort/"
"PMC4162509",25232468,"10.12688/f1000research.4784.1","https://bitbucket.org/F1000Research/dendsortarchive"
"PMC4162667",25225629,"10.3732/apps.1400042","https://github.com/listonlab/"
"PMC4162667",25225629,"10.3732/apps.1400042","https://github.com/faircloth-lab/phyluce"
"PMC4162935",25176255,"10.1186/1471-2105-15-292","http://sourceforge.net/projects/esbmtools"
"PMC4162935",25176255,"10.1186/1471-2105-15-292","http://jmol.sourceforge.net/"
"PMC4162962",25185836,"10.1186/1471-2164-15-756","https://code.google.com/p/cutadapt/"
"PMC4163661",25171887,"10.1242/bio.20149027","https://github.com/graemeball/ij_scripts/blob/master/Macros/Sum_Masked_Signal.ijm"
"PMC4164236",24662602,"10.1038/ncomms4512","http://github.com/srinituraga/cnpkg/"
"PMC4164236",24662602,"10.1038/ncomms4512","http://github.com/uygarsumbul/rgc"
"PMC4164323",25225611,"10.1186/2049-2618-2-33","http://sourceforge.net/projects/pathoscope/"
"PMC4164917",25171894,"10.7554/elife.03125","https://github.com/lh3/wgsim"
"PMC4165373",25063469,"10.1186/s13059-014-0410-6","https://code.google.com/p/corset-project/"
"PMC4165507",25254202,"10.1155/2014/134023","https://github.com/jamesmalone/AtlasRDF-R"
"PMC4165735",25258644,"10.1155/2014/269394","https://code.google.com/p/opensurf1/"
"PMC4165886",25231498,"10.1093/database/bau095","http://github.com/CovertLab/WholeCellSimDB"
"PMC4165886",25231498,"10.1093/database/bau095","http://code.google.com/p/mod wsgi"
"PMC4166725",25201877,"10.7554/elife.04395","https://github.com/SEEG-Oxford/ebola_zoonotic"
"PMC4166725",25201877,"10.7554/elife.04395","https://github.com/ropensci/taxize"
"PMC4166924",25015648,"10.1093/molbev/msu211","https://github.com/szpiech/selscan"
"PMC4166927",25063439,"10.1093/molbev/msu220","https://github.com/jbloom/phyloExpCM"
"PMC4166999",25278960,"10.3389/fgene.2014.00325","https://github.com/apfejes/epigenetics-software"
"PMC4166999",25278960,"10.3389/fgene.2014.00325","https://github.com/SyrusAkbary/pyjade"
"PMC4166999",25278960,"10.3389/fgene.2014.00325","https://bitbucket.org/mozman/svgwrite"
"PMC4167151",25181943,"10.1186/s12870-014-0226-2","http://sourceforge.net/projects/mireap"
"PMC4167267",25160065,"10.1186/s13059-014-0439-6","https://bitbucket.org/deid00/clonet"
"PMC4167268",25176282,"10.1186/1756-0500-7-582","http://sourceforge.net/projects/acceleratecbct/"
"PMC4167990",25229481,"10.1371/journal.pone.0107468","https://github.com/paulgeeleher/pRRophetic"
"PMC4167991",25229451,"10.1371/journal.pone.0107216","https://github.com/mtu-most/linear-actuator"
"PMC4168050",25156206,"10.1186/1471-2164-15-712","http://sourceforge.net/projects/mev-tm4/"
"PMC4168068",25174730,"10.1186/1471-2164-15-745","http://github.com/byuphamerator/phamerator-dev"
"PMC4168119",25183398,"10.1186/1471-2164-15-754","https://github.com/MGFLI/RNAseq/tree/master"
"PMC4168260",25229475,"10.1371/journal.pone.0107909","https://code.google.com/p/ea-utils/downloads/list"
"PMC4168696",25217888,"10.1186/1750-1326-9-36","http://sourceforge.net/projects/imtornado/"
"PMC4168704",25253180,"10.1186/1471-2105-15-s9-s9","https://github.com/jim-bo/silp2"
"PMC4168704",25253180,"10.1186/1471-2105-15-s9-s9","https://github.com/jim-bo/scafathon"
"PMC4168705",25253533,"10.1186/1471-2105-15-s9-s2","https://sourceforge.net/projects/swapassembler"
"PMC4168706",25252952,"10.1186/1471-2105-15-s9-s7","https://github.com/nh13/dwgsim"
"PMC4168707",25253067,"10.1186/1471-2105-15-s9-s8","https://sourceforge.net/projects/transgenescan/."
"PMC4168709",25252852,"10.1186/1471-2105-15-s9-s6","http://bitbucket.org/soccin/seqc"
"PMC4168712",25252881,"10.1186/1471-2105-15-s9-s12","http://github.com/aryana-aligner"
"PMC4168712",25252881,"10.1186/1471-2105-15-s9-s12","https://github.com/nh13/DWGSIM/wiki"
"PMC4168713",25253095,"10.1186/1471-2105-15-s9-s14","https://github.com/sej917/BEAR"
"PMC4168715",25253358,"10.1186/1471-2105-15-s9-s16","https://github.com/alibashir/EMMCKmer"
"PMC4168715",25253358,"10.1186/1471-2105-15-s9-s16","http://github.com/lh3/wgsim"
"PMC4168715",25253358,"10.1186/1471-2105-15-s9-s16","https://github.com/PacificBiosciences/MotifMaker"
"PMC4168744",25254099,"10.12688/f1000research.3216.1","http://biocreative.sourceforge.net/biocreative_2_gm.html"
"PMC4168744",25254099,"10.12688/f1000research.3216.1","http://bionlp-corpora.sourceforge.net/CRAFT/"
"PMC4168744",25254099,"10.12688/f1000research.3216.1","http://getm-project.sourceforge.net/"
"PMC4168744",25254099,"10.12688/f1000research.3216.1","http://linnaeus.sourceforge.net/"
"PMC4168744",25254099,"10.12688/f1000research.3216.1","http://mutationfinder.sourceforge.net/"
"PMC4168744",25254099,"10.12688/f1000research.3216.1","http://sourceforge.net/projects/bionlp-corpora/files/ProteinResidue/"
"PMC4168749",25254104,"10.12688/f1000research.4572.1","https://github.com/GeneMANIA/genemania"
"PMC4168749",25254104,"10.12688/f1000research.4572.1","https://github.com/F1000Research/genemania/releases/tag/V1.0"
"PMC4168754",25254103,NA,"https://github.com/wikipathways/cytoscape-wikipathways-app"
"PMC4168754",25254103,NA,"https://github.com/F1000Research/cytoscape-wikipathways-app"
"PMC4168813",25285097,"10.3389/fpls.2014.00491","http://opencobra.sourceforge.net/openCOBRA/Welcome.html"
"PMC4168813",25285097,"10.3389/fpls.2014.00491","https://github.com/opencobra/cobratoolbox/tree/cd4368bda07ef4d63486a3683865f4d9f3bc53fe"
"PMC4168819",24858907,"10.1093/hmg/ddu247","http://sourceforge.net/projects/snpviewer/"
"PMC4168985",25233087,"10.1371/journal.pcbi.1003841","http://sourceforge.net/projects/nesmapper"
"PMC4169184",24906175,"10.1016/j.biosystems.2014.05.002","http://github.com/jhncl/LNA.git"
"PMC4169225",25342980,"10.1186/s13073-014-0067-5","https://github.com/crs4/vispa"
"PMC4169344",25642358,"10.1371/currents.outbreaks.89c0d3783f36958d96ebbae97348d571","Case data, including cumulative incidence, and cumulative deaths, by date of report, for Liberia, Sierra Leone, Guinea, and Nigeria were obtained from a public data repository maintained by Caitlin Rivers of Virginia Polytechnic Institute (https://github.com/cmrivers/ebola). These data are derived from official case counts from the World Health Organization, but have been aggregated and organized, making them an efficient resource for model fitting. Total case counts from this source do not distinguish between suspect, probable and confirmed case counts, and consequently cumulative incidence may decrease between measurements reflecting suspect cases who have been excluded through testing or other means. As only a fraction of cases are subject to virological confirmation, we also obtained virologically-confirmed case counts, by date, from the Virology Down Under blog, maintained by Dr. Ian Mackay (http://virologydownunder.blogspot.com.au/). These estimates are, again, derived from World Health Organization reports. Dr. Mackay's graphs are created in the Tableau application, and numerical data can be obtained using Tableau (http://www.tableausoftware.com)."
"PMC4169344",25642358,"10.1371/currents.outbreaks.89c0d3783f36958d96ebbae97348d571","The authors thank Maimuna S. Majumdar, Stephane Helleringer, John Brownstein, Ian Mackay, Caitlin Rivers, and Christian Althus for comments, suggestions, and guidance regarding data sources. In particular, Caitlin Rivers's data repository (https://github.com/cmrivers/ebola), and Ian Mackay's Virology Down Under blog (http://virologydownunder.blogspot.com.au/), were invaluable as sources for Ebola epidemic data."
"PMC4169412",25233212,"10.1371/journal.pone.0107374","https://github.com/SwissTPH/data-diff"
"PMC4169436",25233118,"10.1371/journal.pone.0107889","https://sourceforge.net/projects/bioswr/under"
"PMC4169436",25233118,"10.1371/journal.pone.0107889","http://sourceforge.net/projects/bioswr/"
"PMC4169436",25233118,"10.1371/journal.pone.0107889","http://sourceforge.net/projects/wsdl2rdf/"
"PMC4169436",25233118,"10.1371/journal.pone.0107889","http://sourceforge.net/projects/tinywsdl/"
"PMC4169436",25233118,"10.1371/journal.pone.0107889","http://sourceforge.net/projects/tinymoby/"
"PMC4169436",25233118,"10.1371/journal.pone.0107889","http://sourceforge.net/projects/mobycore/"
"PMC4169549",25237817,"10.1371/journal.pone.0105335","http://sourceforge.net/apps/mediawiki/shore/index.php?title=Shore_consensus"
"PMC4169805",25189468,"10.1186/1471-2164-15-760","http://sourceforge.net/projects/trinityrnaseq/files/"
"PMC4169827",25201145,"10.1186/1756-0500-7-618","http://sourceforge.net/projects/spandx/"
"PMC4169827",25201145,"10.1186/1756-0500-7-618","http://picard.sourceforge.net"
"PMC4169827",25201145,"10.1186/1756-0500-7-618","https://sourceforge.net/projects/spandx/"
"PMC4170976",25244681,"10.1371/journal.pone.0107334","http:/primer3.sourceforge.net/releases.php"
"PMC4171717",25250176,"10.1186/2049-2618-2-35","http://code.google.com/p/ea-utils"
"PMC4172090",25295024,"10.3389/fpsyg.2014.01080","http://code.google.com/p/spyderlib"
"PMC4172099",25295002,"10.3389/fninf.2014.00080","http://code.google.com/p/guiqwt/"
"PMC4172099",25295002,"10.3389/fninf.2014.00080","https://github.com/losonczylab/sima"
"PMC4172277",25237028,"10.1128/genomea.00935-14","The data for the genome assembly were generated using Illumina MiSeq and the Nextera XT library preparation protocol. After quality filtering with Prinseq (http://prinseq.sourceforge.net), 12,238,721 reads were retained, of which 98% mapped to the final assembly, giving a coverage of 268. Filtered reads were assembled into 35 large (>1,000 bp) contigs using SPAdes (3) with BayesHammer (4) error correction. SSPACE (5) and GapFiller (6) were used for initial gap closure, followed by manual resolution of repeats, with the genome sequence of P. atrosepticum strain SCRI 1043 used to assist in scaffolding."
"PMC4172277",25237028,"10.1128/genomea.00935-14","https://github.com/ctSkennerton/minced"
"PMC4172526",25247892,"10.1371/journal.pone.0107510","http://code.google.com/p/taxon-name-processing/wiki/NameParsing"
"PMC4172526",25247892,"10.1371/journal.pone.0107510","https://code.google.com/p/taxamatch-webservice/License"
"PMC4172526",25247892,"10.1371/journal.pone.0107510","http://code.google.com/p/ala-nsl/wiki/Taxamatch"
"PMC4172526",25247892,"10.1371/journal.pone.0107510","http://code.google.com/p/ala-nsl/License"
"PMC4172526",25247892,"10.1371/journal.pone.0107510","http://github.com/dimus/taxamatch_rb/tree/master"
"PMC4172526",25247892,"10.1371/journal.pone.0107510","https://github.com/iPlantCollaborativeOpenSource/TNRS"
"PMC4172580",25247305,"10.1371/journal.pone.0107833","http://sourceforge.net/projects/srst/files/mlstBLAST/"
"PMC4172764",25247298,"10.1371/journal.pone.0108490","https://github.com/hewittlab"
"PMC4172764",25247298,"10.1371/journal.pone.0108490","https://github.com/hewittlab/Crossbow-GCE-Hadoop"
"PMC4172764",25247298,"10.1371/journal.pone.0108490","http://bowtie-bio.sourceforge.net/crossbow/index.shtml"
"PMC4173014",24907369,"10.1093/bioinformatics/btu376","https://github.com/mozack/abra"
"PMC4173016",24903418,"10.1093/bioinformatics/btu378","https://bitbucket.org/floettma/sensa/"
"PMC4173017",24903420,"10.1093/bioinformatics/btu379","https://github.com/dphansti/Sushi"
"PMC4173020",24928211,"10.1093/bioinformatics/btu386","https://github.com/afgane/bioblend"
"PMC4173023",24930138,"10.1093/bioinformatics/btu390","http://sourceforge.net/projects/staden/files/io_lib/"
"PMC4173023",24930138,"10.1093/bioinformatics/btu390","http://picard.sourceforge.net/"
"PMC4173023",24930138,"10.1093/bioinformatics/btu390","https://github.com/lomereiter/sambamba"
"PMC4173023",24930138,"10.1093/bioinformatics/btu390","https://github.com/samtools/"
"PMC4173770",25161186,"10.1128/mbio.01044-14","http://sourceforge.net/projects/solsnp/"
"PMC4174579",25255098,"10.7554/elife.02950","https://github.com/llebon/image-analysis"
"PMC4174579",25255098,"10.7554/elife.02950","https://github.com/llebon/movie-analysis"
"PMC4174878",25295177,"10.1107/s2052252514014845","http://sourceforge.net/projects/tonto-chem"
"PMC4174878",25295177,"10.1107/s2052252514014845","https://github.com/dylan-jayatilaka/tonto"
"PMC4174883",25309419,"10.3389/fninf.2014.00079","https://github.com/LEMS/jLEMS"
"PMC4174883",25309419,"10.3389/fninf.2014.00079","https://github.com/LEMS/LEMS"
"PMC4174883",25309419,"10.3389/fninf.2014.00079","https://github.com/NeuroML/NeuroML2"
"PMC4174883",25309419,"10.3389/fninf.2014.00079","https://github.com/NeuroML"
"PMC4174883",25309419,"10.3389/fninf.2014.00079","https://github.com/NeuralEnsemble/libNeuroML"
"PMC4174883",25309419,"10.3389/fninf.2014.00079","https://github.com/LEMS/pylems"
"PMC4174883",25309419,"10.3389/fninf.2014.00079","https://github.com/NeuroML/NML2_LEMS_Examples"
"PMC4174883",25309419,"10.3389/fninf.2014.00079","https://github.com/NeuroML/jNeuroML"
"PMC4174954",25236449,"10.1534/genetics.114.165886","https://github.com/jaxcs/Seqnature"
"PMC4175010",25278639,"10.1016/j.intell.2014.04.005","http://github.com/tbates/umx/"
"PMC4175073",25251406,"10.1371/journal.pone.0107293","www.primer3.sourceforge.net"
"PMC4175461",25250654,"10.1371/journal.pone.0106491","http://code.google.com/p/ea-utils"
"PMC4175592",25208576,"10.1038/ncomms5760","https://github.com/lh3/seqtk"
"PMC4176155",25063298,"10.1093/nar/gku631","https://code.google.com/p/crome/"
"PMC4176157",25081207,"10.1093/nar/gku672","https://github.com/ldiao/MixMir"
"PMC4176157",25081207,"10.1093/nar/gku672","https://github.com/simras/cWords"
"PMC4176328",25123659,"10.1093/nar/gku744","https://github.com/najoshi/sickle"
"PMC4176335",25120263,"10.1093/nar/gku734","https://github.com/gem-pasteur/macsyfinder"
"PMC4176362",25120271,"10.1093/nar/gku712","http://code.google.com/p/align2rawsignal/"
"PMC4176371",25053842,"10.1093/nar/gku598","http://sourceforge.net/projects/mireap"
"PMC4176421",25285206,"10.12688/f1000research.4460.1","https://github.com/RBVI/enhancedGraphics"
"PMC4176421",25285206,"10.12688/f1000research.4460.1","https://github.com/F1000Research/enhancedGraphics/releases/tag/v1"
"PMC4176422",25285203,"10.12688/f1000research.3-18.v1","http://mutationfinder.sourceforge.net"
"PMC4176422",25285203,"10.12688/f1000research.3-18.v1","https://bitbucket.org/readbiomed/mutationtoolcomparison/"
"PMC4176422",25285203,"10.12688/f1000research.3-18.v1","https://bitbucket.org/readbiomed/mutationtoolcomparison"
"PMC4176422",25285203,"10.12688/f1000research.3-18.v1","https://bitbucket.org/nicta_biomed/brateval"
"PMC4176427",25285208,"10.12688/f1000research.4680.1","We present shinyMethyl, a Bioconductor package for interactive quality control of DNA methylation data from Illumina 450k arrays. The package summarizes 450k experiments into small exportable R objects from which an interactive interface is launched. Reactive plots allow fast and intuitive quality control assessment of the samples. In addition, exploration of the phenotypic associations is possible through coloring and principal component analysis. Altogether, the package makes it easy to perform quality assessment of large-scale methylation datasets, such as epigenome-wide association studies or the datasets available through The Cancer Genome Atlas portal. The shinyMethyl package is implemented in R and available via Bioconductor. Its development repository is at https://github.com/jfortin1/shinyMethyl."
"PMC4176427",25285208,"10.12688/f1000research.4680.1","https://github.com/jfortin1/shinyMethyl"
"PMC4176427",25285208,"10.12688/f1000research.4680.1","https://github.com/F1000Research/shinyMethyl/releases/tag/v1.0"
"PMC4177049",25233860,"10.1186/1471-2164-15-803","https://github.com/PacificBiosciences/blasr"
"PMC4177049",25233860,"10.1186/1471-2164-15-803","https://github.com/PacificBiosciences/motif-finding"
"PMC4177144",24267822,"10.1186/2041-1480-4-35","https://code.google.com/p/obographview"
"PMC4177146",24246004,"10.1186/1758-2946-5-46","http://sourceforge.net/projects/ch5m3d/"
"PMC4177146",24246004,"10.1186/1758-2946-5-46","http://jmol.sourceforge.net/"
"PMC4177146",24246004,"10.1186/1758-2946-5-46","http://sourceforge.net/projects/jsmol/"
"PMC4177195",24267948,"10.1186/2041-1480-4-37","https://code.google.com/p/pav-ontology/wiki/Versions"
"PMC4177195",24267948,"10.1186/2041-1480-4-37","https://github.com/lucmoreau/ProvToolbox/"
"PMC4177199",24267744,"10.1186/2041-1480-4-34","http://github.com/NESCent/Taxonomy-Ontology-Tool"
"PMC4177199",24267744,"10.1186/2041-1480-4-34","https://lists.sourceforge.net/lists/listinfo/obo-taxonomy"
"PMC4177199",24267744,"10.1186/2041-1480-4-34","https://github.com/NESCent/Taxonomy-Ontology-Tool"
"PMC4177204",24279920,"10.1186/2041-1480-4-40","http://code.google.com/p/ogms/"
"PMC4177204",24279920,"10.1186/2041-1480-4-40","http://code.google.com/p/information-artifact-ontology/"
"PMC4177204",24279920,"10.1186/2041-1480-4-40","http://code.google.com/p/ovae"
"PMC4177528",25276334,"10.1186/2041-1480-5-39","https://github.com/balhoff/image-depictions-view"
"PMC4177528",25276334,"10.1186/2041-1480-5-39","https://github.com/balhoff/obo-actions"
"PMC4177528",25276334,"10.1186/2041-1480-5-39","http://code.google.com/p/obographview/"
"PMC4177528",25276334,"10.1186/2041-1480-5-39","http://code.google.com/p/owltools/wiki/OortIntro"
"PMC4177528",25276334,"10.1186/2041-1480-5-39","https://code.google.com/p/porifera-ontology/"
"PMC4177586",25239089,"10.1186/1471-2105-15-311","https://sourceforge.net/projects/plek/files/"
"PMC4177586",25239089,"10.1186/1471-2105-15-311","https://sourceforge.net/projects/plek/"
"PMC4177597",25276335,"10.1186/2041-1480-5-41","https://github.com/wf4ever/ro-manager/blob/master/Minim/Minim-description.md"
"PMC4177597",25276335,"10.1186/2041-1480-5-41","https://github.com/wf4ever/ro/blob/master/wfdesc.owl"
"PMC4177597",25276335,"10.1186/2041-1480-5-41","https://github.com/wf4ever/ro-catalogue/blob/master/minim/minim-workflow-demo.rdf"
"PMC4177597",25276335,"10.1186/2041-1480-5-41","https://github.com/wf4ever/ro-catalogue/blob/master/minim/minim-workflow-demo.pdf"
"PMC4177597",25276335,"10.1186/2041-1480-5-41","https://github.com/wf4ever/ro-catalogue/blob/master/v0.1/Y2Demo-test/workflow-experiment-checklist.rdf"
"PMC4177597",25276335,"10.1186/2041-1480-5-41","https://github.com/wf4ever/ro-catalogue/tree/master/minim"
"PMC4177667",25254363,"10.1371/journal.pcbi.1003824","https://github.com/jbogp/MRF_Platynereis_2014"
"PMC4177668",25255082,"10.1371/journal.pcbi.1003853","https://sourceforge.net/projects/bycom"
"PMC4177671",25254639,"10.1371/journal.pcbi.1003842","https://github.com/veg/idepi"
"PMC4177671",25254639,"10.1371/journal.pcbi.1003842","http://github.com/veg/idepi"
"PMC4177671",25254639,"10.1371/journal.pcbi.1003842","github.com/veg/idepi"
"PMC4177671",25254639,"10.1371/journal.pcbi.1003842","github.com/nlhepler/sklmrmr"
"PMC4177671",25254639,"10.1371/journal.pcbi.1003842","http://github.com/veg/idepi/"
"PMC4177748",25255232,"10.1371/journal.pntd.0003195","http://sourceforge.net/projects/solsnp/"
"PMC4177823",25295311,"10.1155/2014/969628","https://code.google.com/p/android/issues/detail?id=3708"
"PMC4177843",25254501,"10.1371/journal.pone.0101873","http://primer3.sourceforge.net/"
"PMC4177856",25254374,"10.1371/journal.pone.0107777","http://sourceforge.net/projects/mira-assembler"
"PMC4178371",25267795,"10.1093/database/bau096","http://sourceforge.net/apps/mediawiki/amos/index.php?title =Mi ni mus2"
"PMC4178404",25147968,"10.3201/eid2009.131095","https://github.com/andrewjpage/snp_sites"
"PMC4178461",25276506,"10.7717/peerj.593","https://github.com/najoshi/sickle"
"PMC4178461",25276506,"10.7717/peerj.593","https://github.com/torognes/swarm"
"PMC4179171",25192026,"10.3390/nu6093460","http://sourceforge.net/projects/nutwin/"
"PMC4179553",25332844,"10.7717/peerj.561","https://github.com/hilaryparker/fSVA"
"PMC4179614",25337456,"10.7717/peerj.576","https://github.com/cjb105/Polyfit"
"PMC4179614",25337456,"10.7717/peerj.576","http://bowtie-bio.sourceforge.net/recount/"
"PMC4179614",25337456,"10.7717/peerj.576","http://code.google.com/p/biokanga/"
"PMC4179644",25288879,"10.4137/cin.s13783","https://github.com/cauyrd/SVfinder"
"PMC4179716",25324771,"10.3389/fncom.2014.00122","https://code.google.com/p/bnt/"
"PMC4180280",25264826,"10.1371/journal.pone.0107232","http://mev-tm4.sourceforge.net"
"PMC4180827",25270300,"10.1038/srep06480","https://github.com/LANL-Bioinformatics/MeGAMerge"
"PMC4180832",25228379,"10.1186/1471-2164-15-795","https://github.com/chipstewart/Spanner"
"PMC4180832",25228379,"10.1186/1471-2164-15-795","https://github.com/jiantao/Tangram"
"PMC4180832",25228379,"10.1186/1471-2164-15-795","https://github.com/wanpinglee/scissors"
"PMC4180832",25228379,"10.1186/1471-2164-15-795","https://github.com/mengyao/Complete-Striped-Smith-Waterman-Library"
"PMC4180832",25228379,"10.1186/1471-2164-15-795","https://github.com/gkno"
"PMC4180851",NA,NA,"http://sourceforge.net/projects/picard/"
"PMC4180956",25160522,"10.1186/s13059-014-0443-x","https://github.com/yiq/SubcloneSeeker"
"PMC4180961",25315429,"10.1186/s13059-014-0423-1","https://github.com/charite/topodombar"
"PMC4180961",25315429,"10.1186/s13059-014-0423-1","https://github.com/mikelove/SparseData"
"PMC4181336",25324841,"10.3389/fimmu.2014.00422","https://github.com/kkillick/Systems-biology-paper.git"
"PMC4181336",25324841,"10.3389/fimmu.2014.00422","http://igraph.sourceforge.net/doc/R/igraph.pdf"
"PMC4181488",24483237,"10.1111/irv.12230","https://github.com/stamatak/ExaML"
"PMC4182494",25268270,"10.1371/journal.pone.0108600","https://github.com"
"PMC4183073",25270054,"10.1186/1755-8794-7-57","https://code.google.com/p/lemon-tree/"
"PMC4183547",25275458,"10.1371/journal.pone.0109122","http://sourceforge.net/projects/mireap/"
"PMC4183954",25289188,"10.7717/peerj.603","www.github.com/minillinim/GroopM"
"PMC4183954",25289188,"10.7717/peerj.603","https://github.com/wwood/metagenomic_mincer"
"PMC4183954",25289188,"10.7717/peerj.603","https://github.com/minillinim/sammy"
"PMC4183954",25289188,"10.7717/peerj.603","https://github.com/minillinim/GroopM_test_data/"
"PMC4183954",25289188,"10.7717/peerj.603","http://databionic-esom.sourceforge.net"
"PMC4183954",25289188,"10.7717/peerj.603","https://github.com/minillinim/GroopM_test_data"
"PMC4183954",25289188,"10.7717/peerj.603","http://github.com/minillinim/taintedSwallow"
"PMC4184027",25289191,"10.7717/peerj.606","https://github.com/nh13/DWGSIM"
"PMC4184106",25281234,"10.1093/database/bau098","https://github.com/UppsalaGenomeCenter/CanvasDB"
"PMC4184259",24974206,"10.1093/bioinformatics/btu410","https://github.com/samtools/samtools"
"PMC4184317",25309732,"10.12688/f1000research.4431.1","https://github.com/reactome-fi/CytoscapePlugIn"
"PMC4184317",25309732,"10.12688/f1000research.4431.1","https://github.com/F1000Research/CytoscapePlugIn"
"PMC4184786",25279560,"10.1371/journal.pone.0108496","https://github.com/shiner80/TM_export-ClustTrack"
"PMC4184788",25279728,"10.1371/journal.pone.0108550","http://sourceforge.net/projects/seqclean/"
"PMC4184788",25279728,"10.1371/journal.pone.0108550","http://code.google.com/p/ea-utils/wiki/FastqMcf"
"PMC4185881",25255432,"10.1371/journal.pone.0108466","http://code.google.com/p/genotech/downloads/list"
"PMC4186343",25339953,"10.3389/fimmu.2014.00476","https://github.com/pezmaster31/bamtools/"
"PMC4186343",25339953,"10.3389/fimmu.2014.00476","http://picard.sourceforge.net/index.shtml"
"PMC4186344",25340050,"10.3389/fbioe.2014.00041","http://sourceforge.net/projects/dtailor/"
"PMC4186481",25339974,"10.3389/fgene.2014.00345","https://github.com/atestori/Interplay_of_microRNA_and_epigenetic_regulation_in_the_human_regulatory_network/releases/tag/code1"
"PMC4186784",25285664,"10.1371/journal.pone.0108411","http://sourceforge.net/projects/mireap"
"PMC4186784",25285664,"10.1371/journal.pone.0108411","http://sourceforge.net/projects/mireap/"
"PMC4186907",25285990,"10.1371/journal.pone.0108009","https://github.com/ucdavis-bioinformatics/sickle"
"PMC4187999",25286837,"10.1107/s1399004714016174","https://code.google.com/p/xdsme/"
"PMC4187999",25286837,"10.1107/s1399004714016174","http://squashfs.sourceforge.net/"
"PMC4187999",25286837,"10.1107/s1399004714016174","https://github.com/mytardis/mytardis-salt"
"PMC4187999",25286837,"10.1107/s1399004714016174","https://code.google.com/p/topcat/"
"PMC4188007",25286849,"10.1107/s1399004714017039","http://sourceforge.net/projects/dials"
"PMC4188010",25286854,"10.1107/s1399004714017581","https://github.com/thesgc/TeXRank"
"PMC4188563",25290939,"10.1371/journal.pone.0107700","http://code.google.com/p/openmalaria/wiki/Start"
"PMC4188601",25289637,"10.1371/journal.pone.0109326","https://github.com/Magdoll//ECE"
"PMC4188609",25290450,"10.1371/journal.pone.0109831","http://code.google.com/p/cutadapt/"
"PMC4188609",25290450,"10.1371/journal.pone.0109831","http://trinityrnaseq.sourceforge.net/"
"PMC4189168",25260876,"10.1186/1756-0500-7-676","http://sourceforge.net/projects/jchip"
"PMC4189724",25269469,"10.1186/s12870-014-0267-6","http://sourceforge.net/projects/mireap/"
"PMC4189735",25201068,"10.1186/preaccept-8577431391252814","http://bio-bwa.sourceforge.net/"
"PMC4189735",25201068,"10.1186/preaccept-8577431391252814","http://code.google.com/p/rna-star/"
"PMC4189735",25201068,"10.1186/preaccept-8577431391252814","http://www.jtreeview.sourceforge.net"
